id	flux
R00396    	10000
R03869    	0
R00782    	0
R02742    	0
R02340    	2.735670e-04
R00789    	0
R00376    	0
R00377    	0
R00378    	0
R05815    	1.602034e-07
R05814    	1.602034e-07
R00375    	0
R05811    	1.602034e-07
R05810    	1.602034e-07
R05813    	1.602034e-07
R05812    	1.602034e-07
R00751    	8.099474e-03
R02372    	0
R05617    	8.729006e-08
R01899    	0
R05612    	8.729006e-08
R05613    	8.729006e-08
R00369    	0
R05611    	8.729006e-08
R00362    	-8.269355e-03
R02765    	-1.923892e-02
R00762    	3.417868e-03
R05809    	1.602034e-07
R05808    	1.602034e-07
R00768    	2.962251e-05
R05807    	1.602034e-07
R00771    	-3.388245e-03
R00354    	0
R00355    	-9.999975e+03
R02771    	0
R00357    	0
R02914    	0
R01880    	0
R02918    	0
R01676    	0
R01876    	0
R01878    	0
R03084    	2.736543e-04
R00086    	1.765004e+00
R00084    	4.370875e-07
R01870    	-1.122534e-03
R01665    	0
R01664    	0
R01867    	1.122534e-03
R01863    	2.370948e-26
R02100    	0
R02331    	0
R02332    	0
R02719    	0
R01655    	3.017785e-03
R01658    	4.456594e-04
R01857    	0
R01858    	0
R02328    	0
R01859    	1.923892e-02
R02327    	0
R02329    	0
R00999    	0
R02519    	3.397471e-03
R02326    	0
R02325    	0
R00996    	0
R10005    	0
R10004    	0
R10003    	8.729006e-08
R02530    	0
R02531    	0
R01648    	0
R02722    	0
R02521    	3.397471e-03
R02313    	2.714350e-03
R04509    	0
R00303    	3.320114e-03
R03045    	0
R03038    	0
R00586    	1.716432e-04
R03243    	7.071368e-04
R00585    	0
R03245    	1.782987e-03
R01168    	0
R06447    	0
R00582    	0
R03035    	6.442879e-07
R03027    	-2.714350e-03
R00578    	5.285413e-04
R00575    	0
R01175    	0
R03665    	0
R01177    	0
R01171    	-6.810534e-20
R03067    	0
R00570    	0
R00571    	7.633236e-04
R00573    	0
R01698    	3.857581e-02
R00566    	0
R00568    	0
R03260    	0
R03696    	0
R04798    	0
R04799    	0
R06613    	1.237860e-05
R02568    	0
R03815    	0
R00552    	0
R02571    	-2.714350e-03
R01196    	6.792506e-02
R01197    	-1.689315e-01
R01199    	3.286884e-03
R06411    	0
R02577    	0
R06412    	0
R00344    	0
R00549    	3.231478e-07
R00351    	1.490610e-01
R00548    	0
R03823    	0
R03269    	6.442879e-07
R00332    	7.639672e-04
R03425    	0
R00342    	1.949462e-01
R00533    	0
R03026    	0
R03661    	0
R03662    	0
R03663    	0
R03664    	0
R03457    	7.071368e-04
R03458    	4.833512e-07
R03459    	4.833512e-07
R03660    	0
R03659    	0
R03658    	0
R00529    	1.716432e-04
R03460    	2.736543e-04
R03655    	0
R03654    	0
R03657    	0
R03656    	0
R00330    	1.863078e-03
R03018    	6.442879e-07
R03013    	7.071368e-04
R03012    	7.071368e-04
R00316    	0
R03651    	0
R00516    	0
R03647    	0
R00517    	0
R03646    	0
R00511    	0
R03858    	0
R04520    	2.227861e-04
R03857    	0
R00512    	0
R03005    	7.230236e-07
R00513    	0
R04463    	1.155781e-03
R04859    	1.716432e-04
R03346    	0
R03348    	7.230236e-07
R04457    	9.667025e-07
R00908    	0
R00502    	0
R01220    	3.017785e-03
R01221    	-5.813530e-03
R00509    	1.716432e-04
R01214    	1.220013e-03
R01230    	7.638070e-04
R01231    	0
R01229    	0
R01228    	1.936707e-23
R01227    	0
R01226    	6.442879e-07
R00104    	3.409550e-07
R03102    	2.714350e-03
R01446    	0
R90000    	5.176737e-01
R01253    	-4.310697e-03
R90003    	1.701990e+00
R90004    	2.401435e-01
R90001    	9.845511e-01
R90002    	4.922756e-01
R90005    	0
R04224    	1.219369e-03
R04225    	1.473267e-02
R04233    	0
R04231    	0
R03314    	-4.310697e-03
R04230    	6.442879e-07
R90021    	0
R90022    	0
R90020    	0
R05341    	0
R01466    	-1.137067e-26
R01465    	1.602034e-07
R90029    	0
R90027    	0
R90028    	0
R90025    	0
R90026    	0
R90023    	0
R90024    	0
R04095    	1.990942e-02
R04203    	1.473267e-02
R04097    	1.990942e-02
R01286    	0
R90010    	0
R01288    	0
R01287    	0
R90011    	0
R90016    	0
R90017    	0
R90018    	0
R01280    	0
R90019    	0
R04204    	1.473267e-02
R90012    	0
R90013    	0
R90014    	0
R04209    	-1.155781e-03
R04208    	1.155781e-03
R90015    	0
R04212    	0
R01279    	0
R02022    	-2.630486e-05
R00158    	1.122534e-03
R02023    	0
R00156    	1.178287e-03
R02024    	0
R02971    	0
R00985    	2.735670e-04
R02020    	-2.630486e-05
R02021    	1.716432e-04
R00986    	0
R01015    	3.915031e-03
R90046    	3.190229e-03
R00705    	0
R90045    	2.124426e-02
R90048    	2.546735e-03
R00704    	0
R00703    	0
R90047    	9.280494e-03
R90049    	4.463176e-03
R00708    	0
R05595    	0
R00707    	0
R00161    	3.231478e-07
R02019    	0
R90040    	3.325904e-03
R00160    	0
R90042    	0
R00702    	0
R02016    	4.206533e-04
R90041    	2.596485e-03
R02018    	1.237860e-05
R90044    	1.101130e-02
R02017    	0
R90043    	1.545683e-02
R00970    	0
R90037    	0
R90036    	1.224046e-02
R90035    	2.995552e-02
R01010    	2.227861e-04
R90039    	-4.691404e-27
R90038    	3.858487e-27
R90033    	3.554518e-03
R90032    	1.644207e-03
R00177    	1.922686e-06
R90031    	0
R90030    	0
R00965    	1.122534e-03
R00966    	0
R00963    	0
R00964    	0
R00962    	0
R05180    	0
R05181    	0
R00969    	0
R01036    	0
R01039    	-1.000000e+04
R00967    	0
R00968    	0
R90068    	0
R90067    	0
R05578    	3.496700e-06
R05577    	0
R90069    	1.123423e-03
R90064    	2.227861e-04
R00188    	1.716432e-04
R90063    	-3.914834e-02
R90066    	2.657777e-02
R90065    	0
R90060    	2.267339e-01
R00183    	0
R90062    	0
R90061    	0
R05177    	0
R01818    	0
R00189    	7.230236e-07
R02058    	2.962251e-05
R00959    	-6.813164e-05
R01034    	10000
R00190    	1.648644e-27
R90059    	1.602034e-07
R90058    	0
R90057    	9.570240e-07
R90056    	1.661043e-06
R90055    	2.368122e-04
R90054    	2.336565e-03
R00199    	0
R90053    	0
R90052    	0
R90050    	2.768841e-07
R00192    	1.922686e-06
ER00023   	1.644207e-03
R04030    	8.729006e-08
ER00024   	-3.414638e-01
R02061    	4.456594e-04
ER00025   	-9.998527e+03
R00945    	-2.782167e-03
ER00020   	0
ER00021   	1.545683e-02
ER00022   	2.768841e-07
R04037    	7.071368e-04
R04035    	7.071368e-04
ER00027   	-4.730612e-01
R02063    	0
R02257    	0
ER00028   	4.995463e-01
R00943    	1.450054e-06
R02065    	0
R04031    	-8.729006e-08
R90091    	0
R90081    	0
R90082    	0
R00742    	0
R90083    	0
R90084    	0
R90085    	0
R00121    	-8.582160e-05
R90086    	0
R90087    	0
R90088    	0
R90089    	0
R05553    	0
R05555    	0
ER00014   	0
R00935    	1.219369e-03
ER00015   	5.481693e-03
ER00012   	0
R05150    	0
ER00013   	1.224046e-02
ER00010   	4.463176e-03
R00939    	1.661043e-06
ER00011   	1.101130e-02
R00124    	-10000
R90080    	0
ER00018   	2.336565e-03
R00127    	1.428437e-02
ER00019   	0
ER00016   	9.280494e-03
ER00017   	2.995552e-02
R90072    	4.995463e-01
R90073    	0
R90070    	-3.414638e-01
R90071    	-4.730612e-01
R00130    	6.442879e-07
R90076    	0
R90077    	0
R90074    	-9.403503e-02
R00734    	1.392462e-03
R90075    	0
R02272    	3.496700e-06
R90078    	0
R90079    	0
R00927    	1.473267e-02
ER00000   	0
ER00001   	2.368122e-04
R00926    	0
ER00002   	3.190229e-03
R00924    	0
ER00003   	0
R02082    	1.782987e-03
ER00004   	0
R02003    	4.456594e-04
R02085    	-1.990942e-02
ER00005   	2.546735e-03
ER00006   	2.124426e-02
R05145    	0
ER00007   	3.554518e-03
R00138    	0
ER00008   	2.596485e-03
ER00009   	3.325904e-03
R00137    	0
R02088    	0
R05149    	0
R02984    	0
R00722    	0
R02285    	0
R02288    	0
R01001    	0
R02094    	1.237860e-05
R02014    	-1.237860e-05
R02093    	1.237860e-05
R02091    	0
R02098    	-1.237860e-05
R00149    	2.245957e-03
R02097    	0
R02096    	0
R04800    	0
R04292    	7.230236e-07
R02099    	0
R00710    	8.099634e-03
R90098    	0
R90099    	0
R00711    	0
R90097    	0
R00713    	0
R90094    	0
R90095    	0
R90092    	2.736543e-04
R00150    	0
R02297    	0
R90093    	0
R00714    	0
R02291    	2.717316e-04
R02292    	0
R00716    	2.714350e-03
R01737    	3.260869e-03
R01731    	0
R01734    	-1.602034e-07
R01736    	0
R00489    	6.442879e-07
R02487    	2.714350e-03
R01728    	2.005008e-03
R02485    	0
R00885    	0
R00481    	7.230236e-07
R00480    	2.717316e-04
R01724    	1.602034e-07
R05048    	0
R00479    	-6.385496e-24
R05046    	0
R00891    	0
R01090    	1.990942e-02
R02472    	-6.442879e-07
R00897    	0
