id	flux
R00396    	-9.999930e+03
R03869    	0
R00782    	0
R02742    	0
R02340    	7.862732e-05
R00789    	0
R00376    	0
R00377    	0
R00378    	0
R05815    	4.604490e-08
R05814    	4.604490e-08
R00375    	0
R05811    	4.604490e-08
R05810    	4.604490e-08
R05813    	4.604490e-08
R05812    	4.604490e-08
R00751    	2.327912e-03
R02372    	0
R05617    	2.508849e-08
R01899    	0
R05612    	2.508849e-08
R05613    	2.508849e-08
R00369    	0
R05611    	2.508849e-08
R00362    	-2.376738e-03
R02765    	-5.529558e-03
R00762    	9.823471e-04
R05809    	4.604490e-08
R05808    	4.604490e-08
R00768    	8.513959e-06
R05807    	4.604490e-08
R00771    	-9.738332e-04
R00354    	0
R00355    	9.999920e+03
R02771    	0
R00357    	0
R02914    	0
R01880    	0
R02918    	0
R01676    	0
R01876    	4.402286e-24
R01878    	0
R03084    	7.865241e-05
R00086    	5.072889e-01
R00084    	1.256256e-07
R01870    	-3.226334e-04
R01665    	0
R01664    	0
R01867    	3.226334e-04
R01863    	0
R02100    	0
R02331    	5.124847e-26
R02332    	0
R02719    	0
R01655    	8.673572e-04
R01658    	1.280893e-04
R01857    	0
R01858    	0
R02328    	0
R01859    	5.529558e-03
R02327    	0
R02329    	0
R00999    	0
R02519    	9.764846e-04
R02326    	0
R02325    	0
R00996    	0
R10005    	-2.667172e-27
R10004    	0
R10003    	2.508849e-08
R02530    	0
R02531    	0
R01648    	0
R02722    	0
R02521    	9.764846e-04
R02313    	7.801453e-04
R04509    	0
R00303    	9.542511e-04
R03045    	0
R03038    	0
R00586    	4.933286e-05
R03243    	2.032418e-04
R00585    	0
R03245    	5.124574e-04
R01168    	0
R06447    	0
R00582    	0
R03035    	1.851781e-07
R03027    	-7.801453e-04
R00578    	1.519108e-04
R00575    	0
R01175    	0
R03665    	0
R01177    	0
R01171    	0
R03067    	0
R00570    	0
R00571    	2.193908e-04
R00573    	0
R01698    	1.108727e-02
R00566    	0
R00568    	0
R03260    	0
R03696    	0
R04798    	-2.667172e-27
R04799    	0
R06613    	3.557798e-06
R02568    	0
R03815    	0
R00552    	0
R02571    	-7.801453e-04
R01196    	2.285126e-03
R01197    	-4.855348e-02
R01199    	9.447005e-04
R06411    	0
R02577    	0
R06412    	0
R00344    	0
R00549    	9.287758e-08
R00351    	4.284240e-02
R00548    	0
R03823    	0
R03269    	1.851781e-07
R00332    	2.195758e-04
R03425    	0
R00342    	5.603050e-02
R00533    	0
R03026    	0
R03661    	0
R03662    	0
R03663    	0
R03664    	0
R03457    	2.032418e-04
R03458    	1.389225e-07
R03459    	1.389225e-07
R03660    	0
R03659    	0
R03658    	0
R00529    	4.933286e-05
R03460    	7.865241e-05
R03655    	0
R03654    	0
R03657    	0
R03656    	0
R00330    	5.354769e-04
R03018    	1.851781e-07
R03013    	2.032418e-04
R03012    	2.032418e-04
R00316    	0
R03651    	0
R00516    	0
R03647    	0
R00517    	0
R03646    	0
R00511    	0
R03858    	0
R04520    	6.403209e-05
R03857    	0
R00512    	0
R03005    	2.078079e-07
R00513    	0
R04463    	3.321890e-04
R04859    	4.933286e-05
R03346    	0
R03348    	2.078079e-07
R04457    	2.778450e-07
R00908    	1.723757e-02
R00502    	0
R01220    	8.673572e-04
R01221    	-1.670897e-03
R00509    	4.933286e-05
R01214    	3.506503e-04
R01230    	2.195297e-04
R01231    	0
R01229    	0
R01228    	0
R01227    	0
R01226    	1.851781e-07
R00104    	9.799563e-08
R03102    	7.801453e-04
R01446    	0
R90000    	1.660249e-01
R01253    	-1.238960e-03
R90003    	4.891778e-01
R90004    	5.178331e-02
R90001    	2.829749e-01
R90002    	1.414875e-01
R90005    	0
R04224    	3.504651e-04
R04225    	4.234393e-03
R04233    	0
R04231    	0
R03314    	-1.238960e-03
R04230    	1.851781e-07
R90021    	0
R90022    	0
R90020    	0
R05341    	0
R01466    	2.836982e-25
R01465    	4.604490e-08
R90029    	0
R90027    	0
R90028    	0
R90025    	0
R90026    	0
R90023    	0
R90024    	0
R04095    	5.722270e-03
R04203    	4.234393e-03
R04097    	5.722270e-03
R01286    	0
R90010    	0
R01288    	0
R01287    	0
R90011    	0
R90016    	0
R90017    	0
R90018    	0
R01280    	0
R90019    	0
R04204    	4.234393e-03
R90012    	0
R90013    	0
R90014    	0
R04209    	-3.321890e-04
R04208    	3.321890e-04
R90015    	0
R04212    	0
R01279    	0
R02022    	-7.560416e-06
R00158    	3.226334e-04
R02023    	0
R00156    	3.386577e-04
R02024    	0
R02971    	0
R00985    	7.862732e-05
R02020    	-7.560416e-06
R02021    	4.933286e-05
R00986    	0
R01015    	1.125239e-03
R90046    	9.169203e-04
R00705    	1.723757e-02
R90045    	6.105923e-03
R90048    	7.319702e-04
R00704    	0
R00703    	0
R90047    	2.667355e-03
R90049    	1.282785e-03
R00708    	0
R05595    	0
R00707    	0
R00161    	9.287758e-08
R02019    	0
R90040    	9.559153e-04
R00160    	0
R90042    	0
R00702    	0
R02016    	1.209022e-04
R90041    	7.462693e-04
R02018    	3.557798e-06
R90044    	3.164815e-03
R02017    	0
R90043    	4.442527e-03
R00970    	0
R90037    	0
R90036    	3.518094e-03
R90035    	8.609672e-03
R01010    	6.403209e-05
R90039    	-1.509826e-26
R90038    	7.015430e-28
R90033    	1.021622e-03
R90032    	4.725700e-04
R00177    	5.526091e-07
R90031    	0
R90030    	0
R00965    	3.226334e-04
R00966    	0
R00963    	0
R00964    	0
R00962    	0
R05180    	0
R05181    	0
R00969    	0
R01036    	0
R01039    	-1.000000e+04
R00967    	0
R00968    	0
R90068    	0
R90067    	0
R05578    	1.005005e-06
R05577    	0
R90069    	3.228888e-04
R90064    	6.403209e-05
R00188    	4.933286e-05
R90063    	-1.125183e-02
R90066    	7.638853e-03
R90065    	0
R90060    	6.516675e-02
R00183    	0
R90062    	0
R90061    	0
R05177    	0
R01818    	0
R00189    	2.078079e-07
R02058    	8.513959e-06
R00959    	-1.958207e-05
R01034    	10000
R00190    	1.818454e-24
R90059    	4.604490e-08
R90058    	0
R90057    	2.750632e-07
R90056    	4.774088e-07
R90055    	6.806343e-05
R90054    	6.715642e-04
R00199    	0
R90053    	0
R90052    	5.624306e-23
R90050    	7.958068e-08
R00192    	5.526091e-07
ER00023   	4.725700e-04
R04030    	2.508849e-08
ER00024   	-9.814188e-02
R02061    	1.280893e-04
ER00025   	-9.999594e+03
R00945    	-7.996371e-04
ER00020   	0
ER00021   	4.442527e-03
ER00022   	7.958068e-08
R04037    	2.032418e-04
R04035    	2.032418e-04
ER00027   	-1.359650e-01
R02063    	0
R02257    	0
ER00028   	1.435772e-01
R00943    	4.167674e-07
R02065    	-2.667172e-27
R04031    	-2.508849e-08
R90091    	0
