id	flux
R00396    	-9.999851e+03
R03869    	0
R00782    	0
R02742    	0
R02340    	1.661375e-04
R00789    	0
R00376    	0
R00377    	0
R00378    	0
R05815    	9.729169e-08
R05814    	9.729169e-08
R00375    	0
R05811    	9.729169e-08
R05810    	9.729169e-08
R05813    	9.729169e-08
R05812    	9.729169e-08
R00751    	4.918817e-03
R02372    	0
R05617    	5.301133e-08
R01899    	0
R05612    	5.301133e-08
R05613    	5.301133e-08
R00369    	0
R05611    	5.301133e-08
R00362    	-5.021986e-03
R02765    	-1.168381e-02
R00762    	2.075674e-03
R05809    	9.729169e-08
R05808    	9.729169e-08
R00768    	1.798977e-05
R05807    	9.729169e-08
R00771    	-2.057684e-03
R00354    	0
R00355    	9.999866e+03
R02771    	0
R00357    	0
R02914    	0
R01880    	0
R02918    	0
R01676    	0
R01876    	0
R01878    	0
R03084    	1.661905e-04
R00086    	1.071888e+00
R00084    	2.654436e-07
R01870    	-6.817161e-04
R01665    	0
R01664    	0
R01867    	6.817161e-04
R01863    	-3.969221e-30
R02100    	0
R02331    	0
R02332    	0
R02719    	0
R01655    	1.832703e-03
R01658    	2.706493e-04
R01857    	0
R01858    	0
R02328    	0
R01859    	1.168381e-02
R02327    	0
R02329    	0
R00999    	0
R02519    	2.063287e-03
R02326    	0
R02325    	0
R00996    	0
R10005    	5.795246e-29
R10004    	0
R10003    	5.301133e-08
R02530    	0
R02531    	0
R01648    	0
R02722    	0
R02521    	2.063287e-03
R02313    	1.648427e-03
R04509    	0
R00303    	2.016308e-03
R03045    	0
R03038    	0
R00586    	1.042391e-04
R03243    	4.294447e-04
R00585    	0
R03245    	1.082809e-03
R01168    	0
R06447    	0
R00582    	0
R03035    	3.912766e-07
R03027    	-1.648427e-03
R00578    	3.209836e-04
R00575    	0
R01175    	0
R03665    	0
R01177    	0
R01171    	0
R03067    	0
R00570    	0
R00571    	4.635671e-04
R00573    	0
R01698    	2.342712e-02
R00566    	0
R00568    	0
R03260    	0
R03696    	0
R04798    	5.795243e-29
