id	flux
R00396    	-9.999978e+03
R03869    	0
R00782    	0
R02742    	0
R02340    	2.414987e-04
R00789    	0
R00376    	0
R00377    	0
R00378    	0
R05815    	1.414239e-07
R05814    	1.414239e-07
R00375    	0
R05811    	1.414239e-07
R05810    	1.414239e-07
R05813    	1.414239e-07
R05812    	1.414239e-07
R00751    	7.150029e-03
R02372    	0
R05617    	7.705765e-08
R01899    	0
R05612    	7.705765e-08
R05613    	7.705765e-08
R00369    	0
R05611    	7.705765e-08
R00362    	-7.299996e-03
R02765    	-1.698368e-02
R00762    	3.017215e-03
R05809    	1.414239e-07
R05808    	1.414239e-07
R00768    	2.615007e-05
R05807    	1.414239e-07
R00771    	-2.991065e-03
R00354    	0
R00355    	10000
R02771    	0
R00357    	0
R02914    	0
R01880    	0
R02918    	0
R01676    	0
R01876    	0
R01878    	0
R03084    	2.415757e-04
R00086    	1.558105e+00
R00084    	3.858508e-07
R01870    	-9.909475e-04
R01665    	0
R01664    	0
R01867    	9.909475e-04
R01863    	5.516321e-27
R02100    	0
R02331    	0
R02332    	0
R02719    	0
R01655    	2.664031e-03
R01658    	3.934178e-04
R01857    	0
R01858    	0
R02328    	0
R01859    	1.698368e-02
R02327    	0
R02329    	0
R00999    	0
R02519    	2.999209e-03
R02326    	0
R02325    	0
R00996    	0
R10005    	-3.708958e-27
R10004    	0
R10003    	7.705765e-08
R02530    	0
R02531    	0
R01648    	0
R02722    	0
R02521    	2.999209e-03
R02313    	2.396165e-03
R04509    	0
R00303    	2.930920e-03
R03045    	0
R03038    	0
R00586    	1.515227e-04
R03243    	6.242440e-04
R00585    	0
R03245    	1.573980e-03
R01168    	0
R06447    	0
R00582    	0
R03035    	5.687625e-07
R03027    	-2.396165e-03
R00578    	4.665841e-04
R00575    	0
R01175    	0
R03665    	0
R01177    	0
R01171    	2.525978e-20
R03067    	0
R00570    	0
R00571    	6.738445e-04
R00573    	0
R01698    	3.405383e-02
R00566    	0
R00568    	0
R03260    	0
R03696    	0
R04798    	-3.708958e-27
R04799    	0
R06613    	1.092755e-05
R02568    	0
R03815    	0
R00552    	0
R02571    	-2.396165e-03
R01196    	5.996268e-02
R01197    	-1.491288e-01
R01199    	2.901586e-03
R06411    	0
R02577    	0
R06412    	0
R00344    	0
R00549    	2.852674e-07
R00351    	1.315876e-01
R00548    	0
R03823    	0
R03269    	5.687625e-07
R00332    	6.744126e-04
R03425    	0
R00342    	1.720940e-01
R00533    	0
R03026    	0
R03661    	0
R03662    	0
R03663    	0
R03664    	0
R03457    	6.242440e-04
R03458    	4.266913e-07
R03459    	4.266913e-07
R03660    	0
R03659    	0
R03658    	0
R00529    	1.515227e-04
R03460    	2.415757e-04
R03655    	0
R03654    	0
R03657    	0
R03656    	0
R00330    	1.644682e-03
R03018    	5.687625e-07
R03013    	6.242440e-04
R03012    	6.242440e-04
R00316    	0
R03651    	0
R00516    	0
R03647    	0
R00517    	0
R03646    	0
R00511    	0
R03858    	0
R04520    	1.966704e-04
R03857    	0
R00512    	0
R03005    	6.382679e-07
R00513    	0
R04463    	1.020297e-03
R04859    	1.515227e-04
R03346    	0
R03348    	6.382679e-07
R04457    	8.533826e-07
R00908    	0
R00502    	0
R01220    	2.664031e-03
R01221    	-5.132050e-03
R00509    	1.515227e-04
R01214    	1.077000e-03
R01230    	6.742712e-04
R01231    	0
R01229    	0
R01228    	0
R01227    	0
R01226    	5.687625e-07
R00104    	3.009872e-07
R03102    	2.396165e-03
R01446    	0
R90000    	4.569904e-01
R01253    	-3.805384e-03
R90003    	1.502478e+00
R90004    	2.119931e-01
R90001    	8.691390e-01
R90002    	4.345695e-01
R90005    	0
R04224    	1.076431e-03
R04225    	1.300566e-02
R04233    	0
R04231    	0
R03314    	-3.805384e-03
R04230    	5.687625e-07
R90021    	0
R90022    	0
R90020    	0
R05341    	0
R01466    	1.325820e-24
R01465    	1.414239e-07
R90029    	0
R90027    	0
R90028    	0
R90025    	0
R90026    	0
R90023    	0
R90024    	0
R04095    	1.757558e-02
R04203    	1.300566e-02
R04097    	1.757558e-02
R01286    	0
R90010    	0
R01288    	0
R01287    	0
R90011    	0
R90016    	0
R90017    	0
R90018    	0
R01280    	0
R90019    	0
R04204    	1.300566e-02
R90012    	0
R90013    	0
R90014    	0
R04209    	-1.020297e-03
R04208    	1.020297e-03
R90015    	0
R04212    	0
R01279    	0
R02022    	-2.322132e-05
R00158    	9.909475e-04
R02023    	0
R00156    	1.040165e-03
R02024    	0
R02971    	0
R00985    	2.414987e-04
R02020    	-2.322132e-05
R02021    	1.515227e-04
R00986    	0
R01015    	3.456099e-03
R90046    	2.816261e-03
R00705    	0
R90045    	1.875394e-02
R90048    	2.248199e-03
R00704    	0
R00703    	0
R90047    	8.192606e-03
R90049    	3.939989e-03
R00708    	0
R05595    	0
R00707    	0
R00161    	2.852674e-07
R02019    	0
R90040    	2.936031e-03
R00160    	0
R90042    	0
R00702    	0
R02016    	3.713431e-04
R90041    	2.292117e-03
R02018    	1.092755e-05
R90044    	9.720522e-03
R02017    	0
R90043    	1.364493e-02
R00970    	0
R90037    	0
R90036    	1.080560e-02
R90035    	2.644404e-02
R01010    	1.966704e-04
R90039    	1.811791e-26
R90038    	-3.507715e-26
R90033    	3.137847e-03
R90032    	1.451468e-03
R00177    	1.697303e-06
R90031    	0
R90030    	0
R00965    	9.909475e-04
R00966    	0
R00963    	0
R00964    	0
R00962    	0
R05180    	0
R05181    	0
R00969    	0
R01036    	0
R01039    	-9.999806e+03
R00967    	0
R00968    	0
R90068    	0
R90067    	0
R05578    	3.086806e-06
R05577    	0
R90069    	9.917319e-04
R90064    	1.966704e-04
R00188    	1.515227e-04
R90063    	-3.455925e-02
R90066    	2.346224e-02
R90065    	0
R90060    	2.001554e-01
R00183    	0
R90062    	0
R90061    	0
R05177    	0
R01818    	0
R00189    	6.382679e-07
R02058    	2.615007e-05
R00959    	-6.014504e-05
R01034    	9.999806e+03
R00190    	-5.516321e-27
R90059    	1.414239e-07
R90058    	0
R90057    	8.448387e-07
R90056    	1.466330e-06
R90055    	2.090524e-04
R90054    	2.062666e-03
R00199    	0
R90053    	0
R90052    	0
R90050    	2.444269e-07
R00192    	1.697303e-06
ER00023   	1.451468e-03
R04030    	7.705765e-08
ER00024   	-3.014364e-01
R02061    	3.934178e-04
ER00025   	-9.998505e+03
R00945    	-2.456033e-03
ER00020   	0
ER00021   	1.364493e-02
ER00022   	2.444269e-07
R04037    	6.242440e-04
R04035    	6.242440e-04
ER00027   	-4.176075e-01
R02063    	0
R02257    	0
ER00028   	4.409880e-01
R00943    	1.280074e-06
R02065    	-3.708958e-27
R04031    	-7.705765e-08
R90091    	0
R90081    	0
R90082    	0
R00742    	0
R90083    	0
R90084    	0
R90085    	0
R00121    	-7.576133e-05
R90086    	0
R90087    	0
R90088    	0
R90089    	0
R05553    	0
R05555    	0
ER00014   	0
R00935    	1.076431e-03
ER00015   	4.839112e-03
ER00012   	0
R05150    	0
ER00013   	1.080560e-02
ER00010   	3.939989e-03
R00939    	1.466330e-06
ER00011   	9.720522e-03
R00124    	-10000
R90080    	0
ER00018   	2.062666e-03
R00127    	1.260991e-02
ER00019   	0
ER00016   	8.192606e-03
ER00017   	2.644404e-02
R90072    	4.409880e-01
R90073    	7.417916e-27
R90070    	-3.014364e-01
R90071    	-4.176075e-01
R00130    	5.687625e-07
R90076    	0
R90077    	0
R90074    	-8.301195e-02
R00734    	1.229234e-03
