id	flux
R00396    	-9.999465e+03
R03869    	0
R00782    	0
R02742    	0
R02340    	5.780401e-04
R00789    	0
R00376    	0
R00377    	0
R00378    	0
R05815    	3.385057e-07
R05814    	3.385057e-07
R00375    	0
R05811    	3.385057e-07
R05810    	3.385057e-07
R05813    	3.385057e-07
R05812    	3.385057e-07
R00751    	1.711398e-02
R02372    	0
R05617    	1.844416e-07
R01899    	0
R05612    	1.844416e-07
R05613    	1.844416e-07
R00369    	0
R05611    	1.844416e-07
R00362    	-1.747293e-02
R02765    	-4.065134e-02
R00762    	7.221867e-03
R05809    	3.385057e-07
R05808    	3.385057e-07
R00768    	6.259160e-05
R05807    	3.385057e-07
R00771    	-7.159275e-03
R00354    	0
R00355    	9.999518e+03
R02771    	0
R00357    	0
R02914    	0
R01880    	0
R02918    	0
R01676    	0
R01876    	-4.873220e-26
R01878    	0
R03084    	5.782245e-04
R00086    	3.729407e+00
R00084    	9.235546e-07
R01870    	-2.371886e-03
R01665    	0
R01664    	0
R01867    	2.371886e-03
R01863    	-3.839244e-27
R02100    	0
R02331    	0
R02332    	0
R02719    	0
R01655    	6.376502e-03
R01658    	9.416668e-04
R01857    	1.880413e-25
R01858    	0
R02328    	0
R01859    	4.065134e-02
R02327    	0
R02329    	0
R00999    	0
R02519    	7.178767e-03
R02326    	-1.060367e-25
R02325    	0
R00996    	0
R10005    	0
R10004    	0
R10003    	1.844416e-07
R02530    	0
R02531    	0
R01648    	0
R02722    	0
R02521    	7.178767e-03
R02313    	5.735351e-03
R04509    	0
R00303    	7.015315e-03
R03045    	0
R03038    	0
R00586    	3.626777e-04
R03243    	1.494162e-03
R00585    	0
R03245    	3.767405e-03
R01168    	0
R06447    	0
R00582    	0
R03035    	1.361364e-06
R03027    	-5.735351e-03
R00578    	1.116794e-03
R00575    	0
R01175    	0
R03665    	0
R01177    	0
R01171    	5.346937e-19
R03067    	0
R00570    	1.063347e-25
R00571    	1.612883e-03
R00573    	0
R01698    	8.150969e-02
R00566    	0
R00568    	0
R03260    	0
R03696    	0
R04798    	0
R04799    	0
R06613    	2.615567e-05
R02568    	0
R03815    	0
R00552    	0
R02571    	-5.735351e-03
R01196    	1.435239e-01
R01197    	-3.569479e-01
R01199    	6.945102e-03
R06411    	0
R02577    	0
R06412    	0
R00344    	0
R00549    	6.828029e-07
R00351    	3.149621e-01
R00548    	0
R03823    	0
R03269    	1.361364e-06
R00332    	1.614243e-03
R03425    	0
R00342    	4.119163e-01
R00533    	0
R03026    	0
R03661    	0
R03662    	0
R03663    	0
R03664    	0
R03457    	1.494162e-03
R03458    	1.021309e-06
R03459    	1.021309e-06
R03660    	0
R03659    	0
R03658    	0
R00529    	3.626777e-04
R03460    	5.782245e-04
R03655    	0
R03654    	0
R03657    	0
R03656    	0
R00330    	3.936636e-03
R03018    	1.361364e-06
R03013    	1.494162e-03
R03012    	1.494162e-03
R00316    	0
R03651    	0
R00516    	0
R03647    	0
R00517    	0
R03646    	0
R00511    	0
R03858    	0
R04520    	4.707412e-04
R03857    	0
R00512    	0
R03005    	1.527731e-06
R00513    	0
R04463    	2.442135e-03
R04859    	3.626777e-04
R03346    	0
R03348    	1.527731e-06
R04457    	2.042617e-06
R00908    	0
R00502    	0
R01220    	6.376502e-03
R01221    	-1.228384e-02
R00509    	3.626777e-04
R01214    	2.577856e-03
R01230    	1.613904e-03
R01231    	0
R01229    	0
R01228    	3.224965e-25
R01227    	0
R01226    	1.361364e-06
R00104    	7.204290e-07
R03102    	5.735351e-03
R01446    	0
R90000    	1.093831e+00
R01253    	-9.108391e-03
R90003    	3.596261e+00
R90004    	5.074169e-01
R90001    	2.080331e+00
R90002    	1.040166e+00
R90005    	0
R04224    	2.576495e-03
R04225    	3.112975e-02
R04233    	0
R04231    	0
R03314    	-9.108391e-03
R04230    	1.361364e-06
R90021    	0
R90022    	0
R90020    	0
R05341    	0
R01466    	0
R01465    	3.385057e-07
R90029    	0
R90027    	0
R90028    	0
R90025    	0
R90026    	0
R90023    	0
R90024    	0
R04095    	4.206809e-02
R04203    	3.112975e-02
R04097    	4.206809e-02
R01286    	0
R90010    	0
R01288    	0
R01287    	0
R90011    	0
R90016    	0
R90017    	0
R90018    	0
R01280    	0
R90019    	0
R04204    	3.112975e-02
R90012    	0
R90013    	0
R90014    	0
R04209    	-2.442135e-03
R04208    	2.442135e-03
R90015    	0
R04212    	0
R01279    	0
R02022    	-5.558149e-05
R00158    	2.371886e-03
R02023    	0
R00156    	2.489691e-03
R02024    	0
R02971    	0
R00985    	5.780401e-04
R02020    	-5.558149e-05
R02021    	3.626777e-04
R00986    	0
R01015    	8.272360e-03
R90046    	6.740872e-03
R00705    	0
R90045    	4.488857e-02
R90048    	5.381185e-03
R00704    	0
R00703    	0
R90047    	1.960944e-02
R90049    	9.430576e-03
R00708    	0
R05595    	0
R00707    	0
R00161    	6.828029e-07
R02019    	0
R90040    	7.027549e-03
R00160    	0
R90042    	0
R00702    	0
R02016    	8.888296e-04
R90041    	5.486307e-03
R02018    	2.615567e-05
R90044    	2.326659e-02
R02017    	0
R90043    	3.265988e-02
R00970    	0
R90037    	0
R90036    	2.586378e-02
R90035    	6.329524e-02
R01010    	4.707412e-04
R90039    	2.379534e-26
R90038    	-7.541587e-27
R90033    	7.510605e-03
R90032    	3.474167e-03
R00177    	4.062585e-06
R90031    	0
R90030    	0
R00965    	2.371886e-03
R00966    	0
R00963    	-4.873220e-26
R00964    	0
R00962    	0
R05180    	0
R05181    	0
R00969    	0
R01036    	0
R01039    	-1.000000e+04
R00967    	0
R00968    	0
R90068    	0
R90067    	0
R05578    	7.388437e-06
R05577    	0
R90069    	2.373764e-03
R90064    	4.707412e-04
R00188    	3.626777e-04
R90063    	-8.271944e-02
R90066    	5.615813e-02
R90065    	0
R90060    	4.790828e-01
R00183    	0
R90062    	0
R90061    	0
R05177    	0
R01818    	0
R00189    	1.527731e-06
R02058    	6.259160e-05
R00959    	-1.439604e-04
R01034    	10000
R00190    	-1.615671e-25
R90059    	3.385057e-07
R90058    	0
R90057    	2.022167e-06
R90056    	3.509740e-06
R90055    	5.003781e-04
R90054    	4.937101e-03
R00199    	0
R90053    	0
R90052    	0
R90050    	5.850489e-07
R00192    	4.062585e-06
ER00023   	3.474167e-03
R04030    	1.844416e-07
ER00024   	-7.215042e-01
R02061    	9.416668e-04
ER00025   	-9.996887e+03
R00945    	-5.878647e-03
ER00020   	0
ER00021   	3.265988e-02
ER00022   	5.850489e-07
R04037    	1.494162e-03
R04035    	1.494162e-03
ER00027   	-9.995661e-01
R02063    	0
R02257    	0
ER00028   	1.055528e+00
R00943    	3.063926e-06
R02065    	0
R04031    	-1.844416e-07
R90091    	0
R90081    	0
R90082    	0
R00742    	0
R90083    	0
R90084    	0
R90085    	0
R00121    	-1.813388e-04
R90086    	0
R90087    	0
R90088    	0
R90089    	0
R05553    	0
R05555    	0
ER00014   	0
R00935    	2.576495e-03
ER00015   	1.158268e-02
ER00012   	0
R05150    	0
ER00013   	2.586378e-02
ER00010   	9.430576e-03
R00939    	3.509740e-06
ER00011   	2.326659e-02
R00124    	-10000
R90080    	0
ER00018   	4.937101e-03
R00127    	3.018250e-02
ER00019   	0
ER00016   	1.960944e-02
ER00017   	6.329524e-02
R90072    	1.055528e+00
R90073    	0
R90070    	-7.215042e-01
R90071    	-9.995661e-01
R00130    	1.361364e-06
R90076    	0
R90077    	0
R90074    	-1.986936e-01
R00734    	2.942237e-03
R90075    	0
R02272    	7.388437e-06
R90078    	0
R90079    	0
R00927    	3.112975e-02
ER00000   	0
ER00001   	5.003781e-04
R00926    	0
ER00002   	6.740872e-03
R00924    	0
ER00003   	0
R02082    	3.767405e-03
ER00004   	0
R02003    	9.416668e-04
R02085    	-4.206809e-02
ER00005   	5.381185e-03
ER00006   	4.488857e-02
R05145    	0
ER00007   	7.510605e-03
R00138    	0
ER00008   	5.486307e-03
ER00009   	7.027549e-03
R00137    	0
R02088    	0
R05149    	0
R02984    	0
R00722    	0
R02285    	0
R02288    	0
R01001    	0
R02094    	2.615567e-05
R02014    	-2.615567e-05
R02093    	2.615567e-05
R02091    	0
R02098    	-2.615567e-05
R00149    	4.745650e-03
R02097    	0
R02096    	0
R04800    	0
R04292    	1.527731e-06
R02099    	0
R00710    	0
R90098    	0
R90099    	0
R00711    	1.711432e-02
R90097    	0
R00713    	0
R90094    	0
R90095    	0
R90092    	5.782245e-04
R00150    	0
R02297    	0
R90093    	0
R00714    	0
R02291    	5.741619e-04
R02292    	0
R00716    	5.735351e-03
R01737    	6.890132e-03
R01731    	0
R01734    	-3.385057e-07
R01736    	0
R00489    	1.361364e-06
R02487    	5.735351e-03
R01728    	4.236530e-03
R02485    	0
R00885    	0
R00481    	1.527731e-06
R00480    	5.741619e-04
R01724    	3.385057e-07
R05048    	0
R00479    	0
R05046    	0
R00891    	0
R01090    	4.206809e-02
R02472    	-1.361364e-06
R00897    	0
R00896    	0
R02473    	1.361364e-06
R01752    	0
R03990    	0
R03991    	0
R03194    	9.235546e-07
R02864    	5.850489e-07
R02872    	0
R07280    	1.021309e-06
R07281    	2.042617e-06
R01073    	5.780401e-04
R01072    	2.442135e-03
R01776    	-4.062585e-06
R01775    	4.062585e-06
R01074    	0
R01071    	1.494162e-03
R01070    	-10000
R06977    	0
R01975    	0
R01976    	0
R01977    	-5.735351e-03
R01978    	0
R01086    	2.373764e-03
R01083    	2.322393e-03
R02237    	0
R01082    	-4.119163e-01
R02236    	-3.509740e-06
R02245    	3.767405e-03
R01968    	0
R01771    	0
R01056    	-6.888090e-03
R01051    	0
R01993    	-2.371886e-03
R01049    	6.888090e-03
R01068    	9.999992e+03
R01066    	0
R01061    	-1.491619e-02
R02413    	-5.782245e-04
R02412    	5.782245e-04
R05064    	2.576495e-03
R05066    	2.576495e-03
R01058    	0
R00691    	0
R02408    	0
R00405    	-3.521198e-01
R00694    	4.236530e-03
R00408    	3.975992e-01
ER00086   	-1.986936e-01
ER00095   	5.615813e-02
ER00093   	0
R03145    	0
R02685    	0
ER00083   	3.385057e-07
R03530    	0
R00674    	5.780401e-04
R00673    	0
R03132    	0
R00425    	1.021309e-06
R00420    	0
R00428    	0
R03905    	0
R00430    	0
R02662    	2.576495e-03
R02661    	2.576495e-03
R02660    	0
R03509    	5.780401e-04
R03508    	5.780401e-04
R00414    	0
R00410    	4.547945e-02
R03503    	0
ER00096   	0
R03504    	0
R01290    	4.062585e-06
R06558    	0
R04620    	0
R04621    	0
ER00048   	3.509740e-06
R00443    	0
R00442    	0
ER00049   	2.022167e-06
R03181    	7.178767e-03
R03778    	0
R03777    	0
R00439    	0
R04639    	0
R04638    	0
R00438    	0
R00437    	0
R00435    	0
R04640    	1.494162e-03
R00440    	0
R00441    	0
R03174    	3.112975e-02
R03172    	3.112975e-02
R03170    	0
R00671    	0
R00472    	0
R03165    	9.235546e-07
R06529    	0
R03947    	9.235546e-07
R03948    	0
R03758    	3.385057e-07
R03759    	3.385057e-07
ER00054   	0
ER00058   	0
ER00059   	0
R00658    	-1.491619e-02
R00654    	6.945102e-03
R00651    	0
R05219    	0
R01354    	0
R05218    	3.385057e-07
R05217    	0
R00220    	2.616183e-02
R90107    	1.158268e-02
R90106    	0
R04560    	3.936297e-03
R90105    	0
R90104    	0
R90103    	0
R90102    	0
R90101    	1.158268e-02
R90100    	0
R04559    	2.442135e-03
R04558    	1.494162e-03
R04170    	0
R04173    	-4.432043e-26
R90108    	5.615813e-02
R90109    	0
ER00119   	5.615813e-02
R05221    	3.385057e-07
ER00110   	0
R00216    	0
R05222    	3.385057e-07
R00217    	1.267245e-01
R05220    	3.385057e-07
R05225    	3.385057e-07
R05226    	3.385057e-07
R05223    	3.385057e-07
ER00112   	0
R05224    	0
R00214    	0
ER00111   	0
R01364    	7.178767e-03
R01360    	3.830069e-02
ER00126   	0
ER00121   	0
ER00122   	0
ER00125   	-1.844416e-05
ER00124   	2.373764e-03
R04740    	0
R00615    	0
R04742    	0
R00617    	4.631609e-23
R04741    	0
R03471    	0
R03472    	0
R00610    	0
R01325    	0
ER00135   	0
R01324    	3.324350e-01
R04737    	0
R04738    	0
ER00134   	-6.945102e-03
R04739    	0
R04591    	2.442135e-03
R04751    	0
R05227    	0
R04594    	3.385057e-07
R00622    	1.844416e-07
R04749    	0
R00203    	0
R04747    	0
R00200    	0
R04391    	0
R04748    	0
R00206    	1.549441e-02
R04745    	0
R04746    	0
R04743    	0
R04744    	0
R90142    	0
R01398    	2.373764e-03
R01397    	2.371886e-03
R90140    	0
R90141    	0
R04754    	0
ER90010   	0
R90137    	10000
R90138    	0
R90139    	0
R04326    	0
R04325    	2.442135e-03
R90133    	5.782245e-04
ER90013   	1.844416e-05
R03224    	0
R90134    	0
R90135    	0
ER90012   	1.844416e-05
ER90011   	1.844416e-05
R90136    	6.945102e-03
R90130    	5.782245e-04
R90131    	5.782245e-04
R90132    	5.782245e-04
R03217    	-4.062585e-06
ER90001   	0
R90124    	0
R90125    	0
ER90000   	1.844416e-05
R90122    	0
ER90003   	1.844416e-05
ER90002   	1.844416e-05
R90123    	0
R90128    	0
R90129    	5.782245e-04
R90126    	1.439604e-04
R90127    	4.062585e-06
R01567    	0
R04786    	0
R90120    	0
R90121    	0
R01569    	-6.108988e-28
R01373    	-4.236530e-03
ER90009   	1.844416e-05
ER90004   	1.844416e-05
R90111    	0
R90112    	0
R90113    	0
R90114    	0
R90116    	0
R90117    	0
R90118    	0
R01385    	0
R90110    	0
ER00100   	-4.062585e-06
ER00101   	0
R04993    	1.844416e-07
ER00102   	0
R04992    	1.844416e-07
ER00103   	0
R04787    	0
ER00108   	0
R90119    	0
ER00109   	0
ER00104   	0
ER00105   	0
ER00106   	0
ER00107   	0
R01157    	0
R02164    	0
R00299    	0
R02805    	0
R01547    	0
R01548    	0
R01549    	0
R01163    	1.494162e-03
R00032    	0
R01561    	1.445149e-24
R01939    	5.735351e-03
R01135    	2.322393e-03
R01138    	0
R01137    	0
R01940    	5.735351e-03
R01521    	6.890132e-03
R04109    	7.388437e-06
R01523    	0
R00286    	0
R01528    	6.890132e-03
R01127    	-3.936297e-03
R01126    	0
R01954    	2.373764e-03
R00289    	1.439604e-04
R01541    	0
R00291    	1.439604e-04
R00004    	3.801874e-02
R00009    	1.186707e-03
R02147    	-1.392763e-24
R01130    	1.613904e-03
R01131    	-1.635443e-26
R01132    	0
R00066    	1.021309e-06
R00258    	9.999471e+03
R04137    	0
R00257    	0
R01121    	3.767405e-03
R01123    	9.416668e-04
R00848    	0
R00849    	0
R00847    	4.707412e-04
R00262    	0
R00261    	0
R00267    	3.324350e-01
R04125    	0
R00268    	0
R01106    	0
R00835    	0
R01519    	6.890132e-03
R01518    	1.491619e-02
R00275    	0
R00833    	4.065134e-02
R01513    	4.407760e-26
R01512    	1.491619e-02
R04158    	4.707412e-04
R00236    	0
R00235    	0
R00238    	-5.121481e-02
R04150    	1.844416e-07
R01900    	0
R01701    	2.576495e-03
R01702    	4.206809e-02
R00036    	3.694218e-06
R00243    	10000
R00864    	3.626777e-04
R00245    	9.108391e-03
R02199    	0
R04148    	3.385057e-07
R02198    	3.112975e-02
R00248    	-3.644447e-01
R04144    	2.442135e-03
R05679    	0
R00858    	1.813388e-04
R01714    	5.782245e-04
R05680    	0
R01717    	1.844416e-07
R01716    	0
R01715    	0
R04138    	4.206809e-02
R00253    	8.969168e-03
