id	flux
R00396    	10000
R03869    	0
R00782    	0
R02742    	0
R02340    	3.976590e-04
R00789    	0
R00376    	0
R00377    	0
R00378    	0
R05815    	2.328729e-07
R05814    	2.328729e-07
R00375    	0
R05811    	2.328729e-07
R05810    	2.328729e-07
R05813    	2.328729e-07
R05812    	2.328729e-07
R00751    	1.177345e-02
R02372    	0
R05617    	1.268855e-07
R01899    	0
R05612    	1.268855e-07
R05613    	1.268855e-07
R00369    	0
R05611    	1.268855e-07
R00362    	-1.202039e-02
R02765    	-2.796584e-02
R00762    	4.968238e-03
R05809    	2.328729e-07
R05808    	2.328729e-07
R00768    	4.305950e-05
R05807    	2.328729e-07
R00771    	-4.925178e-03
R00354    	0
R00355    	-9.999964e+03
R02771    	0
R00357    	0
R02914    	0
R01880    	0
R02918    	0
R01676    	0
R01876    	0
R01878    	0
R03084    	3.977859e-04
R00086    	2.565622e+00
R00084    	6.353536e-07
R01870    	-1.631724e-03
R01665    	0
R01664    	0
R01867    	1.631724e-03
R01863    	6.548333e-27
R02100    	0
R02331    	0
R02332    	0
R02719    	0
R01655    	4.386674e-03
R01658    	6.478137e-04
R01857    	0
R01858    	0
R02328    	0
R01859    	2.796584e-02
R02327    	0
R02329    	0
R00999    	0
R02519    	4.938588e-03
R02326    	0
R02325    	0
R00996    	0
R10005    	0
R10004    	0
R10003    	1.268855e-07
R02530    	0
R02531    	0
R01648    	0
R02722    	0
R02521    	4.938588e-03
R02313    	3.945599e-03
R04509    	0
R00303    	4.826142e-03
R03045    	0
R03038    	0
R00586    	2.495018e-04
R03243    	1.027899e-03
R00585    	0
R03245    	2.591762e-03
R01168    	0
R06447    	0
R00582    	0
R03035    	9.365416e-07
R03027    	-3.945599e-03
R00578    	7.682915e-04
R00575    	0
R01175    	0
R03665    	0
R01177    	0
R01171    	-2.827594e-20
R03067    	0
R00570    	0
R00571    	1.109573e-03
R00573    	0
R01698    	5.607408e-02
R00566    	0
R00568    	0
R03260    	0
R03696    	0
R04798    	0
R04799    	0
R06613    	1.799363e-05
R02568    	0
R03815    	0
R00552    	0
R02571    	-3.945599e-03
R01196    	9.873637e-02
R01197    	-2.455601e-01
R01199    	4.777839e-03
R06411    	0
R02577    	0
R06412    	0
R00344    	0
R00549    	4.697300e-07
R00351    	2.166762e-01
R00548    	0
R03823    	0
R03269    	9.365416e-07
R00332    	1.110508e-03
R03425    	0
R00342    	2.833752e-01
R00533    	0
R03026    	0
R03661    	0
R03662    	0
R03663    	0
R03664    	0
R03457    	1.027899e-03
R03458    	7.026029e-07
R03459    	7.026029e-07
R03660    	0
R03659    	0
R03658    	0
R00529    	2.495018e-04
R03460    	3.977859e-04
R03655    	0
R03654    	0
R03657    	0
R03656    	0
R00330    	2.708184e-03
R03018    	9.365416e-07
R03013    	1.027899e-03
R03012    	1.027899e-03
R00316    	0
R03651    	0
R00516    	0
R03647    	0
R00517    	0
R03646    	0
R00511    	0
R03858    	0
R04520    	3.238434e-04
R03857    	0
R00512    	0
R03005    	1.050992e-06
R00513    	0
R04463    	1.680052e-03
R04859    	2.495018e-04
R03346    	0
R03348    	1.050992e-06
R04457    	1.405206e-06
R00908    	0
R00502    	0
R01220    	4.386674e-03
R01221    	-8.450589e-03
R00509    	2.495018e-04
R01214    	1.773420e-03
R01230    	1.110275e-03
R01231    	0
R01229    	0
R01228    	5.167623e-24
R01227    	0
R01226    	9.365416e-07
R00104    	4.956146e-07
R03102    	3.945599e-03
R01446    	0
R90000    	7.524943e-01
R01253    	-6.266061e-03
R90003    	2.474025e+00
R90004    	3.490743e-01
R90001    	1.431151e+00
R90002    	7.155753e-01
R90005    	0
R04224    	1.772484e-03
R04225    	2.141551e-02
R04233    	0
R04231    	0
R03314    	-6.266061e-03
R04230    	9.365416e-07
R90021    	0
R90022    	0
R90020    	0
R05341    	0
R01466    	4.548268e-27
R01465    	2.328729e-07
R90029    	0
R90027    	0
R90028    	0
R90025    	0
R90026    	0
R90023    	0
R90024    	0
R04095    	2.894048e-02
R04203    	2.141551e-02
R04097    	2.894048e-02
R01286    	0
R90010    	0
R01288    	0
R01287    	0
R90011    	0
R90016    	0
R90017    	0
R90018    	0
R01280    	0
R90019    	0
R04204    	2.141551e-02
R90012    	0
R90013    	0
R90014    	0
R04209    	-1.680052e-03
R04208    	1.680052e-03
R90015    	0
R04212    	0
R01279    	0
R02022    	-3.823693e-05
R00158    	1.631724e-03
R02023    	0
R00156    	1.712767e-03
R02024    	0
R02971    	0
R00985    	3.976590e-04
R02020    	-3.823693e-05
R02021    	2.495018e-04
R00986    	0
R01015    	5.690918e-03
R90046    	4.637341e-03
R00705    	0
R90045    	3.088081e-02
R90048    	3.701952e-03
R00704    	0
R00703    	0
R90047    	1.349019e-02
R90049    	6.487706e-03
R00708    	0
R05595    	0
R00707    	0
R00161    	4.697300e-07
R02019    	0
R90040    	4.834558e-03
R00160    	0
R90042    	0
R00702    	0
R02016    	6.114648e-04
R90041    	3.774270e-03
R02018    	1.799363e-05
R90044    	1.600611e-02
R02017    	0
R90043    	2.246816e-02
R00970    	0
R90037    	0
R90036    	1.779282e-02
R90035    	4.354356e-02
R01010    	3.238434e-04
R90039    	-5.413158e-27
R90038    	-3.507715e-27
R90033    	5.166873e-03
R90032    	2.390031e-03
R00177    	2.794830e-06
R90031    	0
R90030    	0
R00965    	1.631724e-03
R00966    	0
R00963    	0
R00964    	0
R00962    	0
R05180    	0
R05181    	0
R00969    	0
R01036    	0
R01039    	-1.000000e+04
R00967    	0
R00968    	0
R90068    	0
R90067    	0
R05578    	5.082829e-06
R05577    	0
R90069    	1.633016e-03
R90064    	3.238434e-04
R00188    	2.495018e-04
R90063    	-5.690632e-02
R90066    	3.863363e-02
R90065    	0
R90060    	3.295820e-01
R00183    	0
R90062    	0
R90061    	0
R05177    	0
R01818    	0
R00189    	1.050992e-06
R02058    	4.305950e-05
R00959    	-9.903664e-05
R01034    	10000
R00190    	9.067542e-27
R90059    	2.328729e-07
R90058    	0
R90057    	1.391137e-06
R90056    	2.414504e-06
R90055    	3.442320e-04
R90054    	3.396448e-03
R00199    	0
R90053    	0
R90052    	0
R90050    	4.024807e-07
R00192    	2.794830e-06
ER00023   	2.390031e-03
R04030    	1.268855e-07
ER00024   	-4.963543e-01
R02061    	6.478137e-04
ER00025   	-9.997859e+03
R00945    	-4.044178e-03
ER00020   	0
ER00021   	2.246816e-02
ER00022   	4.024807e-07
R04037    	1.027899e-03
R04035    	1.027899e-03
ER00027   	-6.876452e-01
R02063    	0
R02257    	0
ER00028   	7.261442e-01
R00943    	2.107809e-06
R02065    	0
R04031    	-1.268855e-07
R90091    	0
R90081    	0
R90082    	0
R00742    	0
R90083    	0
R90084    	0
R90085    	0
R00121    	-1.247509e-04
R90086    	0
R90087    	0
R90088    	0
R90089    	0
R05553    	0
R05555    	0
ER00014   	0
R00935    	1.772484e-03
ER00015   	7.968229e-03
ER00012   	0
R05150    	0
ER00013   	1.779282e-02
ER00010   	6.487706e-03
R00939    	2.414504e-06
ER00011   	1.600611e-02
R00124    	-10000
R90080    	0
ER00018   	3.396448e-03
R00127    	2.076386e-02
ER00019   	0
ER00016   	1.349019e-02
ER00017   	4.354356e-02
R90072    	7.261442e-01
R90073    	0
R90070    	-4.963543e-01
R90071    	-6.876452e-01
R00130    	9.365416e-07
R90076    	0
R90077    	0
R90074    	-1.366900e-01
R00734    	2.024094e-03
R90075    	0
R02272    	5.082829e-06
R90078    	0
R90079    	0
R00927    	2.141551e-02
ER00000   	0
ER00001   	3.442320e-04
R00926    	0
ER00002   	4.637341e-03
R00924    	0
ER00003   	0
R02082    	2.591762e-03
ER00004   	0
R02003    	6.478137e-04
R02085    	-2.894048e-02
ER00005   	3.701952e-03
ER00006   	3.088081e-02
R05145    	0
ER00007   	5.166873e-03
R00138    	0
ER00008   	3.774270e-03
ER00009   	4.834558e-03
R00137    	0
R02088    	0
R05149    	0
R02984    	0
R00722    	0
R02285    	0
R02288    	0
R01001    	0
R02094    	1.799363e-05
R02014    	-1.799363e-05
R02093    	1.799363e-05
R02091    	0
R02098    	-1.799363e-05
R00149    	3.264740e-03
R02097    	0
R02096    	0
R04800    	0
R04292    	1.050992e-06
R02099    	0
R00710    	1.177369e-02
R90098    	0
R90099    	0
R00711    	0
R90097    	0
R00713    	0
R90094    	0
R90095    	0
R90092    	3.977859e-04
R00150    	0
R02297    	0
R90093    	0
R00714    	0
R02291    	3.949911e-04
R02292    	0
R00716    	3.945599e-03
R01737    	4.740023e-03
R01731    	0
R01734    	-2.328729e-07
R01736    	0
R00489    	9.365416e-07
R02487    	3.945599e-03
R01728    	2.914494e-03
R02485    	0
R00885    	0
R00481    	1.050992e-06
R00480    	3.949911e-04
R01724    	2.328729e-07
R05048    	0
R00479    	-3.030577e-24
R05046    	0
R00891    	0
R01090    	2.894048e-02
R02472    	-9.365416e-07
R00897    	0
