id	flux
R00396    	3.813080e-02
R03869    	0
R00782    	0
R02742    	0
R02340    	1.294701e-04
R00789    	0
R00376    	0
R00377    	0
R00378    	0
R05815    	7.581893e-08
R05814    	7.581893e-08
R00375    	0
R05811    	7.581893e-08
R05810    	7.581893e-08
R05813    	7.581893e-08
R05812    	7.581893e-08
R00751    	3.833210e-03
R02372    	0
R05617    	4.131147e-08
R01899    	0
R05612    	4.131147e-08
R05613    	4.131147e-08
R00369    	0
R05611    	4.131147e-08
R00362    	-3.913609e-03
R02765    	-9.105138e-03
R00762    	1.617563e-03
R05809    	7.581893e-08
R05808    	7.581893e-08
R00768    	1.401934e-05
R05807    	7.581893e-08
R00771    	-1.603543e-03
R00354    	0
R00355    	-2.630527e-02
R02771    	0
R00357    	0
R02914    	0
R01880    	0
R02918    	0
R01676    	0
R01876    	0
R01878    	0
R03084    	1.295114e-04
R00086    	8.353173e-01
R00084    	2.068589e-07
R01870    	-5.312580e-04
R01665    	0
R01664    	0
R01867    	5.312580e-04
R01863    	1.411279e-29
R02100    	0
R02331    	1.204949e-26
R02332    	0
R02719    	0
R01655    	1.428217e-03
R01658    	2.109157e-04
R01857    	0
R01858    	0
R02328    	0
R01859    	9.105138e-03
R02327    	0
R02329    	0
R00999    	0
R02519    	1.607909e-03
R02326    	0
R02325    	0
R00996    	0
R10005    	1.043144e-27
R10004    	0
R10003    	4.131147e-08
R02530    	0
R02531    	0
R01648    	0
R02722    	0
R02521    	1.607909e-03
R02313    	1.284611e-03
R04509    	0
R00303    	1.571299e-03
R03045    	0
R03038    	0
R00586    	8.123299e-05
R03243    	3.346642e-04
R00585    	0
R03245    	8.438280e-04
R01168    	0
R06447    	0
R00582    	0
R03035    	3.049199e-07
R03027    	-1.284611e-03
R00578    	2.501409e-04
R00575    	0
R01175    	0
R03665    	0
R01177    	0
R01171    	0
R03067    	0
R00570    	0
R00571    	3.612555e-04
R00573    	0
R01698    	1.825664e-02
R00566    	0
R00568    	0
R03260    	0
R03696    	0
R04798    	1.043144e-27
R04799    	0
R06613    	5.858379e-06
R02568    	0
R03815    	0
R00552    	0
R02571    	-1.284611e-03
R01196    	3.214666e-02
R01197    	-7.994963e-02
R01199    	1.555573e-03
R06411    	0
R02577    	0
R06412    	0
R00344    	0
R00549    	1.529350e-07
R00351    	7.054560e-02
R00548    	0
R03823    	0
R03269    	3.049199e-07
R00332    	3.615601e-04
R03425    	0
R00342    	9.226152e-02
R00533    	0
R03026    	0
R03661    	0
R03662    	0
R03663    	0
R03664    	0
R03457    	3.346642e-04
R03458    	2.287540e-07
R03459    	2.287540e-07
R03660    	0
R03659    	0
R03658    	0
R00529    	8.123299e-05
R03460    	1.295114e-04
R03655    	0
R03654    	0
R03657    	0
R03656    	0
R00330    	8.817325e-04
R03018    	3.049199e-07
R03013    	3.346642e-04
R03012    	3.346642e-04
R00316    	0
R03651    	0
R00516    	0
R03647    	0
R00517    	0
R03646    	0
R00511    	0
R03858    	0
R04520    	1.054372e-04
R03857    	0
R00512    	0
R03005    	3.421833e-07
R00513    	0
R04463    	5.469925e-04
R04859    	8.123299e-05
R03346    	0
R03348    	3.421833e-07
R04457    	4.575080e-07
R00908    	0
R00502    	0
R01220    	1.428217e-03
R01221    	-2.751349e-03
R00509    	8.123299e-05
R01214    	5.773915e-04
R01230    	3.614843e-04
R01231    	0
R01229    	0
R01228    	0
R01227    	0
R01226    	3.049199e-07
R00104    	1.613630e-07
R03102    	1.284611e-03
R01446    	0
R90000    	2.449977e-01
R01253    	-2.040109e-03
R90003    	8.054950e-01
R90004    	1.136519e-01
R90001    	4.659551e-01
R90002    	2.329776e-01
R90005    	0
R04224    	5.770865e-04
R04225    	6.972479e-03
R04233    	0
R04231    	0
R03314    	-2.040109e-03
R04230    	3.049199e-07
R90021    	0
R90022    	0
R90020    	0
R05341    	0
R01466    	-3.601221e-19
R01465    	7.581893e-08
R90029    	0
R90027    	0
R90028    	0
R90025    	0
R90026    	0
R90023    	0
R90024    	0
R04095    	9.422463e-03
R04203    	6.972479e-03
R04097    	9.422463e-03
R01286    	0
R90010    	0
R01288    	0
R01287    	0
R90011    	0
R90016    	0
R90017    	0
R90018    	0
R01280    	0
R90019    	0
R04204    	6.972479e-03
R90012    	0
R90013    	0
R90014    	0
R04209    	-5.469925e-04
R04208    	5.469925e-04
R90015    	0
R04212    	0
R01279    	0
R02022    	-1.244921e-05
R00158    	5.312580e-04
R02023    	0
R00156    	5.576441e-04
R02024    	0
R02971    	0
R00985    	1.294701e-04
R02020    	-1.244921e-05
R02021    	8.123299e-05
R00986    	0
R01015    	1.852853e-03
R90046    	1.509829e-03
R00705    	0
R90045    	1.005420e-02
R90048    	1.205284e-03
R00704    	0
R00703    	0
R90047    	4.392148e-03
R90049    	2.112272e-03
R00708    	0
R05595    	0
R00707    	0
R00161    	1.529350e-07
R02019    	0
R90040    	1.574039e-03
R00160    	0
R90042    	0
R00702    	0
R02016    	1.990812e-04
R90041    	1.228830e-03
R02018    	5.858379e-06
R90044    	5.211280e-03
R02017    	0
R90043    	7.315199e-03
R00970    	0
R90037    	0
R90036    	5.793001e-03
R90035    	1.417695e-02
R01010    	1.054372e-04
R90039    	-1.509826e-27
R90038    	-3.507715e-28
R90033    	1.682235e-03
R90032    	7.781482e-04
R00177    	9.099429e-07
R90031    	0
R90030    	0
R00965    	5.312580e-04
R00966    	0
R00963    	0
R00964    	0
R00962    	0
R05180    	0
R05181    	0
R00969    	0
R01036    	0
R01039    	-1.000000e+04
R00967    	0
R00968    	0
R90068    	0
R90067    	0
R05578    	1.654871e-06
R05577    	0
R90069    	5.316786e-04
R90064    	1.054372e-04
R00188    	8.123299e-05
R90063    	-1.852760e-02
R90066    	1.257837e-02
R90065    	0
R90060    	1.073056e-01
R00183    	0
R90062    	0
R90061    	0
R05177    	0
R01818    	0
R00189    	3.421833e-07
R02058    	1.401934e-05
R00959    	-3.224443e-05
R01034    	10000
R00190    	-5.989214e-27
R90059    	7.581893e-08
R90058    	0
R90057    	4.529274e-07
R90056    	7.861159e-07
R90055    	1.120753e-04
R90054    	1.105818e-03
R00199    	0
R90053    	0
R90052    	0
R90050    	1.310400e-07
R00192    	9.099429e-07
ER00023   	7.781482e-04
R04030    	4.131147e-08
ER00024   	-1.616034e-01
R02061    	2.109157e-04
ER00025   	-9.999303e+03
R00945    	-1.316707e-03
ER00020   	0
ER00021   	7.315199e-03
ER00022   	1.310400e-07
R04037    	3.346642e-04
R04035    	3.346642e-04
ER00027   	-2.238840e-01
R02063    	0
R02257    	0
ER00028   	2.364186e-01
R00943    	6.862619e-07
R02065    	1.043144e-27
R04031    	-4.131147e-08
R90091    	0
R90081    	0
R90082    	0
R00742    	0
R90083    	0
R90084    	0
R90085    	0
R00121    	-4.061650e-05
R90086    	0
R90087    	0
R90088    	0
R90089    	0
R05553    	0
R05555    	0
ER00014   	0
R00935    	5.770865e-04
ER00015   	2.594302e-03
ER00012   	0
R05150    	0
ER00013   	5.793001e-03
ER00010   	2.112272e-03
R00939    	7.861159e-07
ER00011   	5.211280e-03
R00124    	-10000
R90080    	0
ER00018   	1.105818e-03
R00127    	6.760313e-03
ER00019   	0
ER00016   	4.392148e-03
ER00017   	1.417695e-02
R90072    	2.364186e-01
R90073    	-2.086289e-27
R90070    	-1.616034e-01
R90071    	-2.238840e-01
R00130    	3.049199e-07
R90076    	0
R90077    	0
R90074    	-4.450363e-02
R00734    	6.590059e-04
R90075    	0
R02272    	1.654871e-06
R90078    	0
R90079    	0
R00927    	6.972479e-03
ER00000   	0
ER00001   	1.120753e-04
R00926    	0
ER00002   	1.509829e-03
R00924    	0
ER00003   	0
R02082    	8.438280e-04
ER00004   	0
R02003    	2.109157e-04
R02085    	-9.422463e-03
ER00005   	1.205284e-03
ER00006   	1.005420e-02
R05145    	0
ER00007   	1.682235e-03
R00138    	0
ER00008   	1.228830e-03
ER00009   	1.574039e-03
R00137    	0
R02088    	0
R05149    	0
R02984    	0
R00722    	0
R02285    	0
R02288    	0
R01001    	0
R02094    	5.858379e-06
R02014    	-5.858379e-06
R02093    	5.858379e-06
R02091    	0
R02098    	-5.858379e-06
