id	flux
R00396    	-9.999831e+03
R03869    	0
R00782    	0
R02742    	0
R02340    	1.881987e-04
R00789    	0
R00376    	0
R00377    	0
R00378    	0
R05815    	1.102110e-07
R05814    	1.102110e-07
R00375    	0
R05811    	1.102110e-07
R05810    	1.102110e-07
R05813    	1.102110e-07
R05812    	1.102110e-07
R00751    	5.571982e-03
R02372    	0
R05617    	6.005065e-08
R01899    	0
R05612    	6.005065e-08
R05613    	6.005065e-08
R00369    	0
R05611    	6.005065e-08
R00362    	-5.688851e-03
R02765    	-1.323530e-02
R00762    	2.351301e-03
R05809    	1.102110e-07
R05808    	1.102110e-07
R00768    	2.037862e-05
R05807    	1.102110e-07
R00771    	-2.330922e-03
R00354    	0
R00355    	9.999849e+03
R02771    	0
R00357    	0
R02914    	0
R01880    	0
R02918    	0
R01676    	0
R01876    	0
R01878    	0
R03084    	1.882588e-04
R00086    	1.214223e+00
R00084    	3.006916e-07
R01870    	-7.722405e-04
R01665    	0
R01664    	0
R01867    	7.722405e-04
R01863    	-1.411279e-29
R02100    	0
R02331    	0
R02332    	0
R02719    	0
R01655    	2.076066e-03
R01658    	3.065886e-04
R01857    	0
R01858    	0
R02328    	0
R01859    	1.323530e-02
R02327    	0
R02329    	0
R00999    	0
R02519    	2.337268e-03
R02326    	0
R02325    	0
R00996    	0
R10005    	1.390859e-27
R10004    	0
R10003    	6.005065e-08
R02530    	0
R02531    	0
R01648    	0
R02722    	0
R02521    	2.337268e-03
R02313    	1.867320e-03
R04509    	0
R00303    	2.284051e-03
R03045    	0
R03038    	0
R00586    	1.180809e-04
R03243    	4.864703e-04
R00585    	0
R03245    	1.226595e-03
R01168    	0
R06447    	0
R00582    	0
R03035    	4.432338e-07
R03027    	-1.867320e-03
R00578    	3.636067e-04
R00575    	0
R01175    	0
R03665    	0
R01177    	0
R01171    	0
R03067    	0
R00570    	0
R00571    	5.251237e-04
R00573    	0
R01698    	2.653799e-02
R00566    	0
R00568    	0
R03260    	0
R03696    	0
R04798    	1.390859e-27
R04799    	0
