id	flux
R00396    	10000
R03869    	0
R00782    	0
R02742    	0
R02340    	1.142932e-04
R00789    	0
R00376    	0
R00377    	0
R00378    	0
R05815    	6.693120e-08
R05814    	6.693120e-08
R00375    	0
R05811    	6.693120e-08
R05810    	6.693120e-08
R05813    	6.693120e-08
R05812    	6.693120e-08
R00751    	3.383870e-03
R02372    	0
R05617    	3.646881e-08
R01899    	0
R05612    	3.646881e-08
R05613    	3.646881e-08
R00369    	0
R05611    	3.646881e-08
R00362    	-3.454844e-03
R02765    	-8.037806e-03
R00762    	1.427947e-03
R05809    	6.693120e-08
R05808    	6.693120e-08
R00768    	1.237595e-05
R05807    	6.693120e-08
R00771    	-1.415571e-03
R00354    	0
R00355    	-9.999990e+03
R02771    	0
R00357    	0
R02914    	0
R01880    	0
R02918    	0
R01676    	0
R01876    	0
R01878    	0
R03084    	1.143297e-04
R00086    	7.373988e-01
R00084    	1.826103e-07
R01870    	-4.689823e-04
R01665    	0
R01664    	0
R01867    	4.689823e-04
R01863    	1.161041e-17
R02100    	0
R02331    	1.342222e-26
R02332    	0
R02719    	0
R01655    	1.260797e-03
R01658    	1.861915e-04
R01857    	2.277444e-23
R01858    	0
R02328    	0
R01859    	8.037806e-03
R02327    	0
R02329    	0
R00999    	0
R02519    	1.419425e-03
R02326    	0
R02325    	0
R00996    	0
R10005    	3.270614e-27
R10004    	0
R10003    	3.646881e-08
R02530    	0
R02531    	0
R01648    	0
R02722    	0
R02521    	1.419425e-03
R02313    	1.134025e-03
R04509    	0
R00303    	1.387106e-03
R03045    	0
R03038    	0
R00586    	7.171061e-05
R03243    	2.954338e-04
R00585    	0
R03245    	7.449119e-04
R01168    	0
R06447    	0
R00582    	0
R03035    	2.691763e-07
R03027    	-1.134025e-03
R00578    	2.208186e-04
R00575    	0
R01175    	0
R03665    	0
R01177    	0
R01171    	0
R03067    	0
R00570    	0
R00571    	3.189081e-04
R00573    	0
R01698    	1.611654e-02
R00566    	0
R00568    	0
R03260    	0
R03696    	0
R04798    	3.267165e-27
R04799    	0
R06613    	5.171642e-06
R02568    	0
R03815    	0
R00552    	0
R02571    	-1.134025e-03
R01196    	2.837833e-02
R01197    	-7.057769e-02
R01199    	1.373224e-03
R06411    	0
R02577    	0
R06412    	0
R00344    	0
R00549    	1.350075e-07
R00351    	6.227602e-02
R00548    	0
R03823    	0
R03269    	2.691763e-07
R00332    	3.191769e-04
R03425    	0
R00342    	8.144634e-02
R00533    	0
R03026    	0
R03661    	0
R03662    	0
R03663    	0
R03664    	0
R03457    	2.954338e-04
R03458    	2.019387e-07
R03459    	2.019387e-07
R03660    	0
R03659    	0
R03658    	0
R00529    	7.171061e-05
R03460    	1.143297e-04
R03655    	0
R03654    	0
R03657    	0
R03656    	0
R00330    	7.783731e-04
R03018    	2.691763e-07
R03013    	2.954338e-04
R03012    	2.954338e-04
R00316    	0
R03651    	0
R00516    	0
R03647    	0
R00517    	0
R03646    	0
R00511    	0
R03858    	0
R04520    	9.307752e-05
R03857    	0
R00512    	0
R03005    	3.020705e-07
R00513    	0
R04463    	4.828724e-04
R04859    	7.171061e-05
R03346    	0
R03348    	3.020705e-07
R04457    	4.038775e-07
R00908    	0
R00502    	0
R01220    	1.260797e-03
R01221    	-2.428828e-03
R00509    	7.171061e-05
R01214    	5.097079e-04
R01230    	3.191100e-04
R01231    	0
R01229    	0
R01228    	0
R01227    	0
R01226    	2.691763e-07
R00104    	1.424465e-07
R03102    	1.134025e-03
R01446    	0
R90000    	2.162783e-01
R01253    	-1.800961e-03
R90003    	7.110724e-01
R90004    	1.003292e-01
R90001    	4.113344e-01
R90002    	2.056672e-01
R90005    	0
R04224    	5.094387e-04
R04225    	6.155144e-03
R04233    	0
R04231    	0
R03314    	-1.800961e-03
R04230    	2.691763e-07
R90021    	0
R90022    	0
R90020    	0
R05341    	0
R01466    	0
R01465    	6.693120e-08
R90029    	0
R90027    	0
R90028    	0
R90025    	0
R90026    	0
R90023    	0
R90024    	0
R04095    	8.317933e-03
R04203    	6.155144e-03
R04097    	8.317933e-03
R01286    	0
R90010    	0
R01288    	0
R01287    	0
R90011    	0
R90016    	0
R90017    	0
R90018    	0
R01280    	0
R90019    	0
R04204    	6.155144e-03
R90012    	0
R90013    	0
R90014    	0
R04209    	-4.828724e-04
R04208    	4.828724e-04
R90015    	0
R04212    	0
R01279    	0
R02022    	-1.098988e-05
R00158    	4.689823e-04
R02023    	0
R00156    	4.922753e-04
R02024    	0
R02971    	0
R00985    	1.142932e-04
R02020    	-1.098988e-05
R02021    	7.171061e-05
R00986    	0
R01015    	1.635656e-03
R90046    	1.332842e-03
R00705    	0
R90045    	8.875614e-03
R90048    	1.063997e-03
R00704    	0
R00703    	0
R90047    	3.877286e-03
R90049    	1.864665e-03
R00708    	0
R05595    	0
R00707    	0
R00161    	1.350075e-07
R02019    	0
R90040    	1.389525e-03
R00160    	0
R90042    	0
R00702    	0
R02016    	1.757443e-04
R90041    	1.084783e-03
R02018    	5.171642e-06
R90044    	4.600398e-03
R02017    	0
R90043    	6.457689e-03
R00970    	0
R90037    	0
R90036    	5.113927e-03
R90035    	1.251508e-02
R01010    	9.307752e-05
R90039    	-9.743685e-27
R90038    	-1.403086e-26
R90033    	1.485038e-03
R90032    	6.869312e-04
R00177    	8.032766e-07
R90031    	0
R90030    	0
R00965    	4.689823e-04
R00966    	0
R00963    	0
R00964    	0
R00962    	0
R05180    	0
R05181    	0
R00969    	0
R01036    	0
R01039    	-1.000000e+04
R00967    	0
R00968    	0
R90068    	0
R90067    	0
R05578    	1.460882e-06
R05577    	0
R90069    	4.693536e-04
R90064    	9.307752e-05
R00188    	7.171061e-05
R90063    	-1.635574e-02
R90066    	1.110389e-02
R90065    	0
R90060    	9.472687e-02
R00183    	0
R90062    	0
R90061    	0
R05177    	0
R01818    	0
R00189    	3.020705e-07
R02058    	1.237595e-05
R00959    	-2.846463e-05
R01034    	10000
R00190    	-4.418976e-22
R90059    	6.693120e-08
R90058    	0
R90057    	3.998339e-07
R90056    	6.939650e-07
R90055    	9.893749e-05
R90054    	9.761906e-04
R00199    	3.063640e-03
R90053    	0
R90052    	1.627282e-19
R90050    	1.156791e-07
R00192    	8.032766e-07
ER00023   	6.869312e-04
R04030    	3.646881e-08
ER00024   	-1.426598e-01
R02061    	1.861915e-04
ER00025   	-9.999385e+03
R00945    	-1.162358e-03
ER00020   	0
ER00021   	6.457689e-03
ER00022   	1.156791e-07
R04037    	2.954338e-04
R04035    	2.954338e-04
ER00027   	-1.976397e-01
R02063    	0
R02257    	0
ER00028   	2.087049e-01
R00943    	6.058162e-07
R02065    	3.274315e-27
R04031    	-3.646881e-08
R90091    	0
R90081    	0
R90082    	0
R00742    	0
R90083    	0
R90084    	0
R90085    	0
R00121    	-3.585530e-05
R90086    	0
R90087    	0
R90088    	0
R90089    	0
R05553    	0
R05555    	0
ER00014   	0
R00935    	5.094387e-04
ER00015   	2.290190e-03
ER00012   	0
R05150    	0
ER00013   	5.113927e-03
ER00010   	1.864665e-03
R00939    	6.939650e-07
ER00011   	4.600398e-03
R00124    	-10000
R90080    	0
ER00018   	9.761906e-04
R00127    	5.967848e-03
ER00019   	1.627282e-19
ER00016   	3.877286e-03
ER00017   	1.251508e-02
R90072    	2.087049e-01
R90073    	-6.533485e-27
R90070    	-1.426598e-01
R90071    	-1.976397e-01
R00130    	2.691763e-07
R90076    	0
R90077    	0
R90074    	-3.928678e-02
R00734    	5.817552e-04
R90075    	0
R02272    	1.460882e-06
R90078    	0
R90079    	0
R00927    	6.155144e-03
ER00000   	0
ER00001   	9.893749e-05
R00926    	0
ER00002   	1.332842e-03
R00924    	0
ER00003   	0
R02082    	7.449119e-04
ER00004   	0
R02003    	1.861915e-04
R02085    	-8.317933e-03
ER00005   	1.063997e-03
ER00006   	8.875614e-03
R05145    	0
ER00007   	1.485038e-03
R00138    	0
ER00008   	1.084783e-03
ER00009   	1.389525e-03
R00137    	0
R02088    	0
R05149    	0
R02984    	0
R00722    	0
R02285    	0
R02288    	0
R01001    	0
R02094    	5.171642e-06
R02014    	-5.171642e-06
R02093    	5.171642e-06
R02091    	0
R02098    	-5.171642e-06
R00149    	9.383359e-04
R02097    	0
R02096    	0
R04800    	0
R04292    	3.020705e-07
R02099    	0
R00710    	3.383936e-03
R90098    	0
R90099    	0
R00711    	0
R90097    	0
R00713    	0
R90094    	0
R90095    	0
R90092    	1.143297e-04
R00150    	0
R02297    	0
R90093    	0
R00714    	0
R02291    	1.135264e-04
R02292    	0
R00716    	1.134025e-03
R01737    	1.362355e-03
R01731    	0
R01734    	-6.693120e-08
R01736    	0
R00489    	2.691763e-07
R02487    	1.134025e-03
R01728    	8.376699e-04
R02485    	0
R00885    	0
R00481    	3.020705e-07
R00480    	1.135264e-04
R01724    	6.693120e-08
R05048    	0
R00479    	0
R05046    	0
R00891    	0
